"city";"lat";"long";"country";"iso2";"admin_name";"capital";"population"
Podishor;48.0422;23.8658;Ukraine;UA;Zakarpats’ka Oblast’;"";1183
Podkolodnovka;50.0015;40.6623;Russia;RU;Voronezhskaya Oblast’;"";1582
Podlesnoye;51.8064;46.9975;Russia;RU;Saratovskaya Oblast’;"";3758
Podlesnoye;45.7557;42.1077;Russia;RU;Stavropol’skiy Kray;"";1611
Podlopatki;50.9181;107.0967;Russia;RU;Buryatiya;"";1006
Podolsk;55.4297;37.5444;Russia;RU;Moskovskaya Oblast’;"";299660
Podove;46.5561;34.1403;Ukraine;UA;Khersons’ka Oblast’;"";1123
Podporozhye;60.9167;34.1667;Russia;RU;Leningradskaya Oblast’;"";17270
Podseredneye;50.7125;38.5603;Russia;RU;Belgorodskaya Oblast’;"";1284
Podsosnovo;53.3758;78.915;Russia;RU;Altayskiy Kray;"";2093
Podstepki;53.5151;49.1294;Russia;RU;Samarskaya Oblast’;"";9186
Pohreby;50.095;32.1889;Ukraine;UA;Cherkas’ka Oblast’;"";1079
Pohrebyshche;49.4869;29.2733;Ukraine;UA;Vinnyts’ka Oblast’;minor;9525
Poim;53.0264;43.1872;Russia;RU;Penzenskaya Oblast’;"";2712
Pokhvistnevo;53.65;52.1333;Russia;RU;Samarskaya Oblast’;"";28177
Pokrov;55.9178;39.175;Russia;RU;Vladimirskaya Oblast’;"";17025
Pokrov;47.6632;34.0811;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";39497
Pokrovsk;61.4833;129.15;Russia;RU;Sakha (Yakutiya);"";9256
Pokrovsk;48.2833;37.1833;Ukraine;UA;Donets’ka Oblast’;minor;63437
Pokrovske;47.9853;36.2367;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";9910
Pokrovskoye;47.4164;38.8989;Russia;RU;Rostovskaya Oblast’;minor;0
Pokrovskoye;56.6897;28.2548;Russia;RU;Pskovskaya Oblast’;minor;0
Polateli;36.8414;37.1441;Turkey;TR;Kilis;minor;0
Polatlı;39.5842;32.1472;Turkey;TR;Ankara;minor;125075
Polatsk;55.4833;28.8;Belarus;BY;Vitsyebskaya Voblasts’;minor;80795
Poldnëvaya;56.2944;60.2892;Russia;RU;Sverdlovskaya Oblast’;"";1427
Poldnëvoye;45.853;47.956;Russia;RU;Astrakhanskaya Oblast’;"";1097
Polessk;54.8667;21.1;Russia;RU;Kaliningradskaya Oblast’;minor;7011
Polevskoy;56.45;60.1833;Russia;RU;Sverdlovskaya Oblast’;"";61853
Poliana;48.6253;22.9697;Ukraine;UA;Zakarpats’ka Oblast’;"";2747
Polianka;50.2584;27.6881;Ukraine;UA;Zhytomyrs’ka Oblast’;"";1672
Polohy;47.4796;36.2611;Ukraine;UA;Zaporiz’ka Oblast’;minor;18886
Polohy;49.9156;30.1147;Ukraine;UA;Kyyivs’ka Oblast’;"";1331
Polovodovo;59.6575;57.0708;Russia;RU;Permskiy Kray;"";1526
Polovynkyne;49.225;38.915;Ukraine;UA;Luhans’ka Oblast’;"";2913
Poltava;49.5744;34.5686;Ukraine;UA;Poltavs’ka Oblast’;admin;317847
Poltavka;47.7192;36.4821;Ukraine;UA;Zaporiz’ka Oblast’;"";1113
Polvijärvi;62.855;29.3667;Finland;FI;Pohjois-Karjala;minor;4556
Polvijärvi;62.4167;28.3333;Finland;FI;Etelä-Savo;minor;0
Polyane;56.8809;28.884900000000002;Russia;RU;Pskovskaya Oblast’;minor;0
Polyarnyy;69.1983;33.4561;Russia;RU;Murmanskaya Oblast’;"";17605
Polyarnyye Zori;67.3658;32.4981;Russia;RU;Murmanskaya Oblast’;"";14421
Polysayevo;54.6;86.2833;Russia;RU;Kemerovskaya Oblast’;"";26212
Pomarkku;61.6917;22.0083;Finland;FI;Satakunta;minor;2240
Pomary;55.965;48.3514;Russia;RU;Mariy-El;"";2014
Pomichna;48.25;31.4167;Ukraine;UA;Kirovohrads’ka Oblast’;"";8994
Pomynyk;48.9017;30.2872;Ukraine;UA;Cherkas’ka Oblast’;"";1201
Ponezhukay;44.8865;39.383;Russia;RU;Adygeya;"";3189
Poninka;50.1833;27.5333;Ukraine;UA;Khmel’nyts’ka Oblast’;"";7189
Ponomarëvka;55.3975;55.5566;Russia;RU;Bashkortostan;"";1852
Pont-en-Ogoz;46.6833;7.0833;Switzerland;CH;Fribourg;"";1824
Ponte Capriasca;46.0667;8.95;Switzerland;CH;Ticino;"";1904
Pontresina;46.4997;9.8997;Switzerland;CH;Graubünden;"";2162
Popasne;48.8139;35.532;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1345
Popeli;49.3092;23.385;Ukraine;UA;L’vivs’ka Oblast’;"";2636
Popelnaste;48.6611;33.7131;Ukraine;UA;Kirovohrads’ka Oblast’;"";1334
Popilnia;49.9664;29.4433;Ukraine;UA;Zhytomyrs’ka Oblast’;minor;0
Popivtsi;48.9033;27.8334;Ukraine;UA;Vinnyts’ka Oblast’;"";1441
Porechye;55.7142;35.5467;Russia;RU;Moskovskaya Oblast’;"";1138
Poretskoye;55.1975;46.3292;Russia;RU;Chuvashiya;"";5436
Pori;61.4847;21.7972;Finland;FI;Satakunta;admin;85363
Porkhov;57.7667;29.55;Russia;RU;Pskovskaya Oblast’;"";8743
Pornainen;60.475;25.375;Finland;FI;Uusimaa;minor;5125
Poronaysk;49.2167;143.1;Russia;RU;Sakhalinskaya Oblast’;"";15311
Porrentruy;47.4167;7.0833;Switzerland;CH;Jura;"";6675
Port;47.1167;7.25;Switzerland;CH;Bern;"";3695
Porvoo;60.3931;25.6639;Finland;FI;Uusimaa;minor;49928
Porza;46.0167;8.95;Switzerland;CH;Ticino;"";1579
Poschiavo;46.3333;10.0497;Switzerland;CH;Graubünden;"";3516
Poshekhonye;58.5;39.1167;Russia;RU;Yaroslavskaya Oblast’;"";5821
Posio;66.1097;28.1739;Finland;FI;Lappi;minor;3477
Posof;41.5106;42.7292;Turkey;TR;Ardahan;minor;0
Potashnia;48.3131;29.6122;Ukraine;UA;Vinnyts’ka Oblast’;"";1510
Potik;49.7622;31.0542;Ukraine;UA;Kyyivs’ka Oblast’;"";1106
Potoky;49.0973;33.5784;Ukraine;UA;Poltavs’ka Oblast’;"";2050
Povalikha;53.5167;83.775;Russia;RU;Altayskiy Kray;"";3089
Povarovo;56.0767;37.0622;Russia;RU;Moskovskaya Oblast’;"";8834
Povorino;51.2;42.25;Russia;RU;Voronezhskaya Oblast’;"";17025
Poyraz;38.686;39.023;Turkey;TR;Elazığ;minor;0
Pozantı;37.4278;34.8717;Turkey;TR;Adana;minor;0
Prangins;46.4;6.25;Switzerland;CH;Vaud;"";4038
Praskoveya;44.7444;44.2031;Russia;RU;Stavropol’skiy Kray;"";10721
Pratteln;47.5185;7.6928;Switzerland;CH;Basel-Landschaft;"";16621
Pravda;46.9486;142.0103;Russia;RU;Sakhalinskaya Oblast’;"";2031
Pravdinsk;54.45;21.0167;Russia;RU;Kaliningradskaya Oblast’;minor;4171
Preiļi;56.294200000000004;26.7247;Latvia;LV;Preiļu Novads;admin;6161
Preobrazhenka;47.5784;35.8038;Ukraine;UA;Zaporiz’ka Oblast’;"";3710
Preobrazhenka;48.9716;34.6129;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1066
Preobrazhenskoye;45.0842;39.6242;Russia;RU;Adygeya;"";1535
Preslav;46.6879;36.2135;Ukraine;UA;Zaporiz’ka Oblast’;"";2109
Priadivka;48.9198;34.7067;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1922
Pribel’skiy;54.375;56.45;Russia;RU;Bashkortostan;"";4859
Pridberezzia;50.5417;24.6186;Ukraine;UA;Volyns’ka Oblast’;"";1020
Priekule;56.4472;21.5933;Latvia;LV;Priekules Novads;admin;1851
Priekuļi;57.3142;25.3597;Latvia;LV;Priekuļu Novads;admin;2183
Prigorodnoye;43.2531;45.7581;Russia;RU;Chechnya;"";5449
Prilly;46.5333;6.6;Switzerland;CH;Vaud;"";12399
Primorsk;60.3667;28.6167;Russia;RU;Leningradskaya Oblast’;"";5682
Primorsk;54.7333;20.0;Russia;RU;Kaliningradskaya Oblast’;"";1971
Primorsko-Akhtarsk;46.05;38.1833;Russia;RU;Krasnodarskiy Kray;minor;32180
Priozërsk;61.0393;30.1291;Russia;RU;Leningradskaya Oblast’;"";18552
Pristromy;50.2253;31.4311;Ukraine;UA;Kyyivs’ka Oblast’;"";1880
Privolnoye;45.9175;41.3072;Russia;RU;Stavropol’skiy Kray;"";3400
Privolzhsk;57.3833;41.2833;Russia;RU;Ivanovskaya Oblast’;"";15530
Progress;43.5889;39.8292;Russia;RU;Krasnodarskiy Kray;"";1608
Prokhladnyy;43.7575;44.0297;Russia;RU;Kabardino-Balkariya;minor;57883
Prokopyevsk;53.8833;86.7167;Russia;RU;Kemerovskaya Oblast’;"";196406
Proletarsk;46.7031;41.7192;Russia;RU;Rostovskaya Oblast’;minor;19032
Prosyana;48.1174;36.3743;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";4907
Protvino;54.8667;37.2167;Russia;RU;Moskovskaya Oblast’;"";35807
Provideniya;64.4235;-173.2258;Russia;RU;Chukotskiy Avtonomnyy Okrug;"";2536
Pruzhany;52.5567;24.4644;Belarus;BY;Brestskaya Voblasts’;minor;19032
Pryazovske;46.7378;35.6416;Ukraine;UA;Zaporiz’ka Oblast’;minor;6578
Prybuzhzhia;47.6719;31.2422;Ukraine;UA;Mykolayivs’ka Oblast’;"";1989
Prydniprovske;47.6182;34.4506;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";2443
Prykolotne;50.1586;37.3367;Ukraine;UA;Kharkivs’ka Oblast’;"";2026
Pryluky;50.6;32.4;Ukraine;UA;Chernihivs’ka Oblast’;minor;53395
Prymorsk;46.7333;36.3596;Ukraine;UA;Zaporiz’ka Oblast’;minor;11679
Prymorske;47.6244;35.2943;Ukraine;UA;Zaporiz’ka Oblast’;"";3840
Prymorske;47.3208;37.9439;Ukraine;UA;Donets’ka Oblast’;"";1407
Pryshyb;47.2564;35.3239;Ukraine;UA;Zaporiz’ka Oblast’;"";3110
Pryshyb;49.5115;36.751;Ukraine;UA;Kharkivs’ka Oblast’;"";2132
Pryvillya;48.9999;38.2948;Ukraine;UA;Luhans’ka Oblast’;"";6970
Pryvilne;48.2099;34.7188;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1131
Pryvitne;44.8222;34.6778;Ukraine;UA;Krym, Avtonomna Respublika;"";1867
Pryvitne;50.6372;24.7489;Ukraine;UA;Volyns’ka Oblast’;"";1351
Préverenges;46.5167;6.5333;Switzerland;CH;Vaud;"";5287
Pshada;44.47;38.3996;Russia;RU;Krasnodarskiy Kray;"";2686
Pshicho;45.0618;40.1764;Russia;RU;Adygeya;"";1057
Pskov;57.8167;28.3333;Russia;RU;Pskovskaya Oblast’;admin;209840
Psygansu;43.4125;43.8056;Russia;RU;Kabardino-Balkariya;"";6797
Psykhurey;43.8375;43.5781;Russia;RU;Kabardino-Balkariya;"";2533
Psykod;43.5969;43.9969;Russia;RU;Kabardino-Balkariya;"";1527
Psyzh;44.2231;42.0225;Russia;RU;Karachayevo-Cherkesiya;"";8836
Ptichnik;48.7462;132.9543;Russia;RU;Yevreyskaya Avtonomnaya Oblast’;"";3194
Puchezh;56.9833;43.1667;Russia;RU;Ivanovskaya Oblast’;"";6813
Pudasjärvi;65.3583;27.0;Finland;FI;Pohjois-Pohjanmaa;minor;8257
Pudozh;61.8;36.5333;Russia;RU;Kareliya;"";8897
Pugachev;52.0133;48.8025;Russia;RU;Saratovskaya Oblast’;"";14908
Puhachivka;50.5669;25.6192;Ukraine;UA;Rivnens’ka Oblast’;"";1065
Puidoux;46.4833;6.7667;Switzerland;CH;Vaud;"";2878
Pukkila;60.645;25.5833;Finland;FI;Uusimaa;minor;1971
Pulkkila;64.2667;25.8667;Finland;FI;Pohjois-Pohjanmaa;minor;1843
Pully;46.5167;6.6667;Switzerland;CH;Vaud;"";18313
Pulyny;50.4664;28.2778;Ukraine;UA;Zhytomyrs’ka Oblast’;"";5411
Punkalaidun;61.1117;23.105;Finland;FI;Pirkanmaa;minor;3049
Puolanka;64.8681;27.6708;Finland;FI;Kainuu;minor;2776
Puplinge;46.2108;6.2322;Switzerland;CH;Genève;"";2465
Pura;45.9832;8.8655;Switzerland;CH;Ticino;"";1341
Pursaklar;40.032;32.8953;Turkey;TR;Ankara;minor;0
Pushchino;54.8333;37.6167;Russia;RU;Moskovskaya Oblast’;"";21281
Pushkino;56.0167;37.85;Russia;RU;Moskovskaya Oblast’;"";105479
Pushkino;52.3275;40.3656;Russia;RU;Lipetskaya Oblast’;"";1091
Pustomyty;49.7139;23.910800000000002;Ukraine;UA;L’vivs’ka Oblast’;minor;0
Pustoshka;56.3333;29.3667;Russia;RU;Pskovskaya Oblast’;"";4017
Putyla;47.9919;25.0908;Ukraine;UA;Chernivets’ka Oblast’;minor;0
Putyvl;51.3347;33.8686;Ukraine;UA;Sums’ka Oblast’;"";15778
Puumala;61.525;28.1833;Finland;FI;Etelä-Savo;minor;2260
Pyatigorsk;44.0333;43.05;Russia;RU;Stavropol’skiy Kray;"";145836
Pyetrykaw;52.1333;28.5;Belarus;BY;Homyel’skaya Voblasts’;minor;9986
Pyhäjoki;64.4667;24.2583;Finland;FI;Pohjois-Pohjanmaa;minor;3211
Pyhäntä;64.0972;26.3306;Finland;FI;Pohjois-Pohjanmaa;minor;1587
Pyhäranta;60.95;21.4417;Finland;FI;Varsinais-Suomi;minor;2136
Pyhäsalmi;63.6833;25.9833;Finland;FI;Pohjois-Pohjanmaa;minor;0
Pykhovka;51.0194;41.5042;Russia;RU;Voronezhskaya Oblast’;"";1243
Pysarivka;48.3264;28.3956;Ukraine;UA;Vinnyts’ka Oblast’;"";1840
Pysarivka;49.52;26.4458;Ukraine;UA;Khmel’nyts’ka Oblast’;"";1837
Pysarivka;49.1939;28.6011;Ukraine;UA;Vinnyts’ka Oblast’;"";1448
Pyshchug;58.8872;45.7133;Russia;RU;Kostromskaya Oblast’;"";3376
Pysmenne;48.203;35.8057;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1193
Pytalovo;57.0667;27.9167;Russia;RU;Pskovskaya Oblast’;"";5354
Pyt’-Yakh;60.75;72.7833;Russia;RU;Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra;"";41005
Pälkäne;61.3389;24.2681;Finland;FI;Pirkanmaa;minor;6676
Pärnamäe;59.5014;24.8689;Estonia;EE;Harjumaa;"";1739
Pärnu;58.3844;24.4989;Estonia;EE;Pärnumaa;admin;39438
Pégeia;34.8838;32.3819;Cyprus;CY;Páfos;"";3953
Põltsamaa;58.6533;25.9722;Estonia;EE;Jõgevamaa;minor;4111
Põlva;58.0536;27.0556;Estonia;EE;Põlvamaa;admin;5324
Pülümür;39.4845;39.8953;Turkey;TR;Tunceli;minor;0
Pütürge;38.1992;38.863;Turkey;TR;Malatya;minor;0
Püünsi;59.5531;24.7956;Estonia;EE;Harjumaa;"";1327
Pāvilosta;56.8878;21.1842;Latvia;LV;Pāvilostas Novads;admin;860
Pınarbaşı;38.722;36.391;Turkey;TR;Kayseri;minor;26911
Pınarbaşı;41.6039;33.111;Turkey;TR;Kastamonu;minor;0
Pınarhisar;41.6242;27.52;Turkey;TR;Kırklareli;minor;0
Pınarlar;38.8742;39.4726;Turkey;TR;Tunceli;minor;0
Pļaviņas;56.6161;25.7217;Latvia;LV;Pļaviņu Novads;admin;2908
Qapshaghay;43.8844;77.0687;Kazakhstan;KZ;Almaty;"";42167
Qaraghandy;49.8;73.1167;Kazakhstan;KZ;Qaraghandy;admin;501129
Qarataū;43.1667;70.4667;Kazakhstan;KZ;Zhambyl;"";28804
Qaraçuxur;40.3969;49.9733;Azerbaijan;AZ;Bakı;"";85900
Qaskeleng;43.1983;76.6311;Kazakhstan;KZ;Almaty;"";58418
Qax;41.4194;46.9181;Azerbaijan;AZ;Qax;admin;11415
Qazax;41.0925;45.3656;Azerbaijan;AZ;Qazax;admin;0
Qobustan;40.5333;48.9333;Azerbaijan;AZ;Qobustan;admin;8100
Qostanay;53.2144;63.6246;Kazakhstan;KZ;Qostanay;admin;217135
Quarten;47.0997;9.2333;Switzerland;CH;Sankt Gallen;"";2937
Quba;41.3653;48.5264;Azerbaijan;AZ;Quba;admin;20791
Qubadlı;39.3439;46.5797;Azerbaijan;AZ;Qubadlı;admin;5508
Quinto;46.5167;8.7;Switzerland;CH;Ticino;"";1026
Qulsary;46.9833;54.0165;Kazakhstan;KZ;Atyraū;"";37103
Qusar;41.4219;48.4214;Azerbaijan;AZ;Qusar;admin;14230
Qyzylorda;44.8479;65.4999;Kazakhstan;KZ;Qyzylorda;"";200900
Qıvraq;39.3994;45.1151;Azerbaijan;AZ;Kəngərli;admin;0
Qəbələ;40.9825;47.8491;Azerbaijan;AZ;Qəbələ;admin;0
Qəzyan;39.2015;46.415;Azerbaijan;AZ;Qubadlı;"";42288
Raahe;64.6847;24.4792;Finland;FI;Pohjois-Pohjanmaa;minor;25165
Rabotki;56.0436;44.6033;Russia;RU;Nizhegorodskaya Oblast’;"";5000
Rachky;48.9933;28.9058;Ukraine;UA;Vinnyts’ka Oblast’;"";1452
Radelfingen;46.9998;7.2683;Switzerland;CH;Bern;"";1283
Radisne;46.9997;30.3397;Ukraine;UA;Odes’ka Oblast’;"";1572
Radomyshl;50.4947;29.2333;Ukraine;UA;Zhytomyrs’ka Oblast’;minor;14607
Radovel;51.1489;27.8356;Ukraine;UA;Zhytomyrs’ka Oblast’;"";1380
Radushne;47.822;33.5029;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";3874
Radyvyliv;50.1333;25.25;Ukraine;UA;Rivnens’ka Oblast’;"";10190
Rae;59.3806;24.8911;Estonia;EE;Harjumaa;"";1158
Rafz;47.6122;8.5408;Switzerland;CH;Zürich;"";4462
Ragana;57.1797;24.7033;Latvia;LV;Krimuldas Novads;admin;1155
Rahachow;53.0934;30.0495;Belarus;BY;Homyel’skaya Voblasts’;minor;0
Rain;47.1308;8.2575;Switzerland;CH;Luzern;"";2770
Raisio;60.4861;22.1694;Finland;FI;Varsinais-Suomi;minor;24290
Rakhinka;49.0142;44.9229;Russia;RU;Volgogradskaya Oblast’;"";2493
Rakhiv;48.05;24.2167;Ukraine;UA;Zakarpats’ka Oblast’;minor;15621
Rakvere;59.3506;26.3611;Estonia;EE;Lääne-Virumaa;admin;14984
Ramanavichy;52.4269;31.1233;Belarus;BY;Homyel’skaya Voblasts’;"";1510
Ramenskoye;55.5669;38.2303;Russia;RU;Moskovskaya Oblast’;"";116077
Ramsen;47.6997;8.7997;Switzerland;CH;Schaffhausen;"";1469
Randvere;59.5089;24.9064;Estonia;EE;Harjumaa;"";1894
Rantasalmi;62.0667;28.3;Finland;FI;Etelä-Savo;minor;3733
Ranua;65.9275;26.5184;Finland;FI;Lappi;minor;4020
Rapla;58.9944;24.8011;Estonia;EE;Raplamaa;admin;5069
Rapperswil;47.0631;7.41;Switzerland;CH;Bern;"";2617
Rapperswil-Jona;47.2286;8.8317;Switzerland;CH;Sankt Gallen;minor;26989
Raron;46.31;7.8;Switzerland;CH;Valais;"";1944
Raseborg;59.975;23.4361;Finland;FI;Uusimaa;minor;28405
Rashkiv;48.5111;26.2689;Ukraine;UA;Chernivets’ka Oblast’;"";1120
Rasony;55.9058;28.8135;Belarus;BY;Vitsyebskaya Voblasts’;minor;0
Raspopinskaya;49.405;42.87;Russia;RU;Volgogradskaya Oblast’;"";1219
Rasskazovo;52.6667;41.8833;Russia;RU;Tambovskaya Oblast’;"";43758
Ratne;51.65;24.5333;Ukraine;UA;Volyns’ka Oblast’;"";9955
Rauma;61.1167;21.5;Finland;FI;Satakunta;minor;39809
Rauna;57.3319;25.6097;Latvia;LV;Raunas Novads;admin;1218
Rautalampi;62.6217;26.8333;Finland;FI;Pohjois-Savo;minor;3303
Rautavaara;63.4944;28.2986;Finland;FI;Pohjois-Savo;minor;1737
Rava-Rus’ka;50.25;23.6167;Ukraine;UA;L’vivs’ka Oblast’;"";8647
Raychikhinsk;49.8;129.4;Russia;RU;Amurskaya Oblast’;"";17372
Rayevskiy;54.0658;54.9467;Russia;RU;Bashkortostan;"";19384
Razdol’noye;55.0672;83.2407;Russia;RU;Novosibirskaya Oblast’;"";4861
Razdol’noye;45.3311;41.2969;Russia;RU;Stavropol’skiy Kray;"";2221
Razdory;48.3285;35.7045;Ukraine;UA;Dnipropetrovs’ka Oblast’;"";1739
Rebstein;47.3997;9.5833;Switzerland;CH;Sankt Gallen;"";4387
Recherswil;47.1636;7.5944;Switzerland;CH;Solothurn;"";2009
Rechitsa;52.8853;33.4721;Russia;RU;Bryanskaya Oblast’;"";2241
Rechthalten;46.7634;7.246;Switzerland;CH;Fribourg;"";1103
Rechytsa;52.3617;30.3916;Belarus;BY;Homyel’skaya Voblasts’;minor;0
Reconvilier;47.2361;7.2222;Switzerland;CH;Bern;"";2317
Refahiye;39.8932;38.7661;Turkey;TR;Erzincan;minor;0
Regensdorf;47.4383;8.4744;Switzerland;CH;Zürich;"";18253
Rehetobel;47.4278;9.4816;Switzerland;CH;Appenzell Ausserrhoden;"";1747
Reia;50.0219;28.6219;Ukraine;UA;Zhytomyrs’ka Oblast’;"";1080
Reichenbach im Kandertal;46.5753;7.7371;Switzerland;CH;Bern;"";3616
Reichenburg;47.1694;8.9744;Switzerland;CH;Schwyz;"";3751
Reiden;47.2431;7.9683;Switzerland;CH;Luzern;"";7131
Reigoldswil;47.3983;7.6914;Switzerland;CH;Basel-Landschaft;"";1582
Reinach;47.4936;7.5908;Switzerland;CH;Basel-Landschaft;"";19144
Reinach;47.2539;8.1833;Switzerland;CH;Aargau;"";8498
Reis;38.2714;31.5714;Turkey;TR;Konya;minor;0
Reisjärvi;63.6056;24.9319;Finland;FI;Pohjois-Pohjanmaa;minor;2894
Reitnau;47.2525;8.0444;Switzerland;CH;Aargau;"";1243
Remaufens;46.5167;6.8667;Switzerland;CH;Fribourg;"";1139
Remetschwil;47.4108;8.3319;Switzerland;CH;Aargau;"";1991
Remigen;47.5164;8.1875;Switzerland;CH;Aargau;"";1135
Remontnoye;46.5631;43.6567;Russia;RU;Rostovskaya Oblast’;minor;0
Renens;46.5353;6.5897;Switzerland;CH;Vaud;minor;20927
Reni;45.45;28.2833;Ukraine;UA;Odes’ka Oblast’;minor;0
Repuzhyntsi;48.6531;25.7931;Ukraine;UA;Chernivets’ka Oblast’;"";1936
Reshetylivka;49.5636;34.0763;Ukraine;UA;Poltavs’ka Oblast’;minor;0
Reutov;55.7667;37.8667;Russia;RU;Moskovskaya Oblast’;"";106990
Revda;56.8;59.9167;Russia;RU;Sverdlovskaya Oblast’;"";62687
Reyhanlı;36.2692;36.5672;Turkey;TR;Hatay;minor;98534
Rezh;57.3667;61.4;Russia;RU;Sverdlovskaya Oblast’;"";37152
Reşadiye;38.4888;42.535;Turkey;TR;Bitlis;minor;0
Reşadiye;40.3919;37.3375;Turkey;TR;Tokat;minor;0
Rheinau;47.6458;8.6067;Switzerland;CH;Zürich;"";1298
Rheineck;47.4701;9.5834;Switzerland;CH;Sankt Gallen;"";3419
Rheinfelden;47.5539;7.7958;Switzerland;CH;Aargau;minor;13337
Rhäzüns;46.7997;9.3997;Switzerland;CH;Graubünden;"";1496
Riaz;46.6333;7.0667;Switzerland;CH;Fribourg;"";2780
Richterswil;47.2081;8.7058;Switzerland;CH;Zürich;"";13407
Richytsya;51.7589;24.6575;Ukraine;UA;Volyns’ka Oblast’;"";1285
Rickenbach;47.2194;8.1536;Switzerland;CH;Luzern;"";3364
Rickenbach;47.5525;8.7958;Switzerland;CH;Zürich;"";2655
Rickenbach;47.3414;7.8583;Switzerland;CH;Solothurn;"";1012
Rickenbach bei Wil;47.4497;9.0497;Switzerland;CH;Thurgau;"";2774
Ridder;50.35;83.5167;Kazakhstan;KZ;Shyghys Qazaqstan;"";49695
Riebiņi;56.3394;26.7975;Latvia;LV;Riebiņu Novads;admin;719
Ried bei Kerzers;46.9633;7.181;Switzerland;CH;Fribourg;"";1183
Riedholz;47.23;7.5681;Switzerland;CH;Solothurn;"";2310
Riehen;47.5794;7.6512;Switzerland;CH;Basel-Stadt;"";21448
Rifferswil;47.2331;8.4667;Switzerland;CH;Zürich;"";1096
Riga;56.9475;24.1069;Latvia;LV;Rīga;primary;614618
Riggisberg;46.8094;7.4781;Switzerland;CH;Bern;"";2553
Riihimäki;60.7333;24.7667;Finland;FI;Kanta-Häme;minor;29269
Ringgenberg;46.7029;7.8951;Switzerland;CH;Bern;"";2561
Riniken;47.4956;8.1875;Switzerland;CH;Aargau;"";1452
Ristijärvi;64.5056;28.2139;Finland;FI;Kainuu;minor;1351
Riva San Vitale;45.9;8.9667;Switzerland;CH;Ticino;"";2646
Rivne;50.6197;26.2514;Ukraine;UA;Rivnens’ka Oblast’;admin;245630
Rivne;48.2403;31.7492;Ukraine;UA;Kirovohrads’ka Oblast’;"";5505
Rivne;46.3661;34.7569;Ukraine;UA;Khersons’ka Oblast’;"";1447
Rize;41.0167;40.5167;Turkey;TR;Rize;admin;141143
Roche;46.35;6.9167;Switzerland;CH;Vaud;"";1647
Rochefort;46.9833;6.8167;Switzerland;CH;Neuchâtel;"";1239
Rodersdorf;47.4806;7.4569;Switzerland;CH;Solothurn;"";1310
Rodionovo-Nesvetayskaya;47.6103;39.7121;Russia;RU;Rostovskaya Oblast’;minor;0
Rodniki;57.1;41.7333;Russia;RU;Ivanovskaya Oblast’;"";24335
Rodniki;55.6333;38.0333;Russia;RU;Moskovskaya Oblast’;"";5189
Rogachëvo;56.4333;37.1667;Russia;RU;Moskovskaya Oblast’;"";3379
Roggwil;47.2417;7.8236;Switzerland;CH;Bern;"";4079
Roggwil;47.4994;9.395;Switzerland;CH;Thurgau;"";3068
Rogovatoye;51.2239;38.3708;Russia;RU;Belgorodskaya Oblast’;"";3001
Rogozno;49.8747;23.3397;Ukraine;UA;L’vivs’ka Oblast’;"";1529
Rohatyn;49.4167;24.6167;Ukraine;UA;Ivano-Frankivs’ka Oblast’;minor;7797
Rohrbach;47.1372;7.8139;Switzerland;CH;Bern;"";1480
Roishche;51.6539;31.2636;Ukraine;UA;Chernihivs’ka Oblast’;"";1190
Roja;57.5031;22.8106;Latvia;LV;Rojas Novads;admin;2140
Rokyni;50.8333;25.2833;Ukraine;UA;Volyns’ka Oblast’;"";1548
Rokytne;49.6897;30.4751;Ukraine;UA;Kyyivs’ka Oblast’;minor;10938
Rolle;46.4575;6.3317;Switzerland;CH;Vaud;"";6259
Romanel-sur-Lausanne;46.5667;6.6;Switzerland;CH;Vaud;"";3309
Romaniv;50.1517;27.9392;Ukraine;UA;Zhytomyrs’ka Oblast’;"";7558
Romanovka;53.2147;112.78;Russia;RU;Buryatiya;"";1164
Romanovskaya;47.5426;42.0285;Russia;RU;Rostovskaya Oblast’;minor;0
Romanshorn;47.5635;9.3564;Switzerland;CH;Thurgau;"";11167
Romny;50.7428;33.4879;Ukraine;UA;Sums’ka Oblast’;minor;40316
Romont;46.7001;6.9181;Switzerland;CH;Fribourg;"";5276
Root;47.1158;8.3914;Switzerland;CH;Luzern;"";5040
Ropaži;56.9718;24.6318;Latvia;LV;Ropažu Novads;admin;1661
Ropcha;48.1175;25.7925;Ukraine;UA;Chernivets’ka Oblast’;"";3324
Rorbas;47.5341;8.5684;Switzerland;CH;Zürich;"";2837
Rorschach;47.4786;9.4936;Switzerland;CH;Sankt Gallen;minor;9439
Rorschacherberg;47.4664;9.5;Switzerland;CH;Sankt Gallen;"";7285
Roshal;55.6667;39.8833;Russia;RU;Moskovskaya Oblast’;"";20418
Roshchino;45.9111;134.8889;Russia;RU;Primorskiy Kray;"";3919
